Potential (V)	Current (A)	
-0.438896656036377	-0.000623349915258586	
-0.438283234834671	-0.000580656400416046	
-0.437056422233582	-0.000667392974719405	
-0.436749696731567	-0.000633839285001159	
-0.435522884130478	-0.000598690763581544	
-0.435216188430786	-0.00056262209545821	
-0.434296071529388	-0.000642856466583908	
-0.433682650327683	-0.000620650942437351	
-0.432762533426285	-0.000560413813218474	
-0.432762533426285	-0.000680581317283213	
-0.431842416524887	-0.00064175232546404	
-0.431228995323181	-0.000596359779592603	
-0.430002182722092	-0.00059605308342725	
-0.429695457220078	-0.000551703327801079	
-0.42877534031868	-0.000610774965025485	
-0.428161919116974	-0.000559432315640152	
-0.42754852771759	-0.000561640597879887	
-0.426628410816193	-0.000660338730085641	
-0.426014989614487	-0.000633839285001159	
-0.425708293914795	-0.000608812086284161	
-0.425094872713089	-0.000557776133064181	
-0.423868030309677	-0.000528025615494698	
-0.423561334609985	-0.000623779313173145	
-0.422641217708588	-0.00055753078777343	
-0.42172110080719	-0.000519192486535758	
-0.420800983905792	-0.000645984895527363	
-0.420494258403778	-0.000620773585978895	
-0.41957414150238	-0.000613535346928984	
-0.418960750102997	-0.00059071637224406	
-0.418347328901291	-0.000547961506526917	
-0.418040633201599	-0.000621448387391865	
-0.417120516300201	-0.000565382419154048	
-0.416200399398804	-0.00053943507373333	
-0.415586978197098	-0.000620528240688145	
-0.4146668612957	-0.00057538109831512	
-0.4146668612957	-0.000570167088881135	
-0.413133323192596	-0.000528455013409257	
-0.413133323192596	-0.000555261154659092	
-0.412213206291199	-0.000531031342688948	
-0.410986363887787	-0.000591268471907824	
-0.410679668188095	-0.000697266194038093	
-0.409759551286697	-0.000682176207192242	
-0.409452855587006	-0.000629422720521688	
-0.408532738685608	-0.000573418161366135	
-0.40761262178421	-0.000656719610560685	
-0.407305896282196	-0.00061414873925969	
-0.406385779380798	-0.000585747766308486	
-0.405772358179092	-0.00065218034433201	
-0.405465662479401	-0.000617706566117704	
-0.404238849878311	-0.000586238456889987	
-0.403625428676605	-0.00055519980378449	
-0.403012007474899	-0.000592986005358398	
-0.402091890573502	-0.000574338249862194	
-0.401478469371796	-0.000593476754147559	
-0.400558352470398	-0.000564769026823342	
-0.400251656770706	-0.00053918972844258	
-0.399638235569	-0.000598568061832339	
-0.399024844169617	-0.000675919407512993	
-0.398411422967911	-0.000627889181487262	
-0.397184580564499	-0.000584152876399457	
-0.396877884864807	-0.000573295459616929	
-0.395651072263718	-0.000635495525784791	
-0.39473095536232	-0.000596298428718001	
-0.39473095536232	-0.000578325474634767	
-0.393504112958908	-0.000526798772625625	
-0.393197417259216	-0.000609548180364072	
-0.392277300357819	-0.000576239835936576	
-0.391970574855804	-0.000536367995664477	
-0.390743762254715	-0.000613842043094337	
-0.390130341053009	-0.000580595049541444	
-0.389823645353317	-0.000570412434171885	
-0.388596802949905	-0.000544465088751167	
-0.387983411550522	-0.000503918505273759	
-0.387676686048508	-0.000577896076720208	
-0.38675656914711	-0.000577896076720208	
-0.385529756546021	-0.000544710434041917	
-0.385529756546021	-0.000538760330528021	
-0.384916335344315	-0.00050532934255898	
-0.384302914142609	-0.000584582274314016	
-0.383689522743225	-0.000555629201699048	
-0.382769405841827	-0.000531706085894257	
-0.382155984640121	-0.000512567639816552	
-0.38092914223671	-0.000506188138388097	
-0.380622446537018	-0.000561149907298386	
-0.380315750837326	-0.000558205530978739	
-0.379088908433914	-0.000538146938197315	
-0.378475517034531	-0.000527228170540184	
-0.377555400133133	-0.000494226580485702	
-0.376941978931427	-0.00055845087626949	
-0.376635253429413	-0.000544649083167315	
-0.375715136528015	-0.000517290900461376	
-0.375408440828323	-0.000492754392325878	
-0.37387490272522	-0.000479136622743681	
-0.373568207025528	-0.000447913917014375	
-0.37264809012413	-0.00055569049436599	
-0.37264809012413	-0.000514714571181685	
-0.372034668922424	-0.000496496213600039	
-0.370807856321335	-0.000493919884320349	
-0.369887739419937	-0.000465580204036087	
-0.369581013917923	-0.000520787318237126	
-0.368660897016525	-0.000501035479828715	
-0.368047475814819	-0.000496864260639995	
-0.36682066321373	-0.000473186519229785	
-0.36682066321373	-0.000439019437180832	
-0.366207242012024	-0.000513855775352567	
-0.364980429410934	-0.000498949841130525	
-0.364367008209229	-0.000487785728182644	
-0.363753587007523	-0.000477971130749211	
-0.363140195608139	-0.000460611568996683	
-0.362833470106125	-0.000508212368004024	
-0.361606657505035	-0.000503673101775348	
-0.360686540603638	-0.000480118091218174	
-0.360686540603638	-0.000461163639556617	
-0.35976642370224	-0.000446135032689199	
-0.358846306800842	-0.000499624584335834	
-0.358232885599136	-0.000483369163703173	
-0.35761946439743	-0.000477664434583858	
-0.357006072998047	-0.000458219234133139	
-0.356392651796341	-0.0004308610514272	
-0.355472534894943	-0.000470180792035535	
-0.354552417993546	-0.000484657328343019	
-0.354245692491531	-0.000460795592516661	
-0.353632301092148	-0.000439694180386141	
-0.352098762989044	-0.000437179201981053	
-0.351485341787338	-0.000476498942589387	
-0.351178646087646	-0.000584030174650252	
-0.350258529186249	-0.000554831756744534	
-0.349645107984543	-0.000531276687979698	
-0.349338412284851	-0.000510850048158318	
-0.348724991083145	-0.000473861262435094	
-0.347804874181747	-0.000550353841390461	
-0.34688475728035	-0.000515634659677744	
-0.346271336078644	-0.000494410574901849	
-0.345657914876938	-0.000455581583082676	
-0.344431102275848	-0.00046288117300719	
-0.344124406576157	-0.000520235276781023	
-0.343510985374451	-0.000493306433781981	
-0.342590868473053	-0.000493306433781981	
-0.342284142971039	-0.000468953978270292	
-0.341057330369949	-0.000450612918939441	
-0.340443909168243	-0.000498643144965172	
-0.33983051776886	-0.00049465597840026	
-0.339523792266846	-0.000467604462755844	
-0.338603675365448	-0.000444233446614817	
-0.337990254163742	-0.000442577234935015	
-0.33768355846405	-0.000421966571593657	
-0.336150020360947	-0.000514469167683274	
-0.336150020360947	-0.000493061088491231	
-0.335229903459549	-0.00046564155491069	
-0.334003090858459	-0.000451533036539331	
-0.333696365356445	-0.0004231933853589	
-0.332469552755356	-0.000492877035867423	
-0.332162857055664	-0.000474536034744233	
-0.331242740154266	-0.000453679997008294	
-0.33062931895256	-0.00043061567703262	
-0.330322623252869	-0.000442577234935015	
-0.330015897750854	-0.000412642693845555	
-0.328789085149765	-0.000461654359241948	
-0.328175663948059	-0.000443190627265722	
-0.327562242746353	-0.00044987682485953	
-0.32694885134697	-0.000434664194472134	
-0.325722008943558	-0.000411293178331107	
-0.32480189204216	-0.00039650994585827	
-0.325108587741852	-0.000432517263107002	
-0.323881775140762	-0.000432639935752377	
-0.322961658239365	-0.000418224750319496	
-0.322348237037659	-0.000435338966781273	
-0.322041541337967	-0.000424665573518723	
-0.321121424436569	-0.000405465747462586	
-0.320201307535172	-0.000441595766460523	
-0.319587886333466	-0.000432333239587024	
-0.319281190633774	-0.000429388863267377	
-0.318361073732376	-0.000416875234805048	
-0.317440956830978	-0.000403748214012012	
-0.316520810127258	-0.000392645422834903	
-0.316214114427567	-0.000373752322047949	
-0.316214114427567	-0.000397184689063579	
-0.314680576324463	-0.000378414260922	
-0.314373880624771	-0.000380009121727198	
-0.313147068023682	-0.00036657540476881	
-0.312226921319962	-0.000396632618503645	
-0.31192022562027	-0.000408962223445997	
-0.311306804418564	-0.000398656877223402	
-0.31069341301918	-0.000384671060601249	
-0.309466570615768	-0.000370133173419163	
-0.308853179216385	-0.000359521160135046	
-0.308546453714371	-0.000350933376466855	
-0.307626336812973	-0.000382401427486911	
-0.307012915611267	-0.000370685273082927	
-0.306092798709869	-0.000361545418854803	
-0.305786103010178	-0.000344737898558378	
-0.305172681808472	-0.000345964741427451	
-0.304252564907074	-0.000345351319992915	
-0.303639143705368	-0.000333328440319747	
-0.30271902680397	-0.000379150355001912	
-0.302105635404587	-0.000371175992768258	
-0.301185518503189	-0.000365532585419714	
-0.300878793001175	-0.000347130204318091	
-0.299958676099777	-0.000355656637111679	
-0.299345254898071	-0.000338358397129923	
-0.29903855919838	-0.000334187207045034	
-0.298425137996674	-0.000321734929457307	
-0.297505021095276	-0.000315416778903455	
-0.296278208494186	-0.000303332548355684	
-0.29566478729248	-0.000346823508152738	
-0.295358091592789	-0.000339155842084438	
-0.294437974691391	-0.000332162948325276	
-0.294131249189377	-0.000322593696182594	
-0.293211132287979	-0.000314128614263609	
-0.292291015386581	-0.000307565089315176	
-0.291677623987198	-0.000302289758110419	
-0.290757477283478	-0.000294928788207471	
-0.290450781583786	-0.00030370059539564	
-0.290144085884094	-0.000285604910459369	
-0.289223968982697	-0.000302289758110419	
-0.288303852081299	-0.000300020124996081	
-0.287077009677887	-0.000306767644360662	
-0.286463588476181	-0.000302473781630397	
-0.286463588476181	-0.00029627830372192	
-0.285236775875092	-0.00028235383797437	
-0.285236775875092	-0.000282905908534303	
-0.284009963274002	-0.00028793589444831	
-0.283089846372604	-0.000269410811597481	
-0.282476425170898	-0.000308362534269691	
-0.281863003969193	-0.000300142797641456	
-0.281556308269501	-0.000284132722299546	
-0.280329465866089	-0.000277507875580341	
-0.279716074466705	-0.000275606289505959	
-0.279409348964691	-0.000264687550952658	
-0.278489232063293	-0.000270944350631908	
-0.277569115161896	-0.000263215362792835	
-0.27695569396019	-0.000262540590483695	
-0.276342302560806	-0.000254320882959291	
-0.2757288813591	-0.000254443555604666	
-0.274808764457703	-0.000243402129854076	
-0.273888647556305	-0.000247082614805549	
-0.273275226354599	-0.000237942760577425	
-0.273275226354599	-0.000237145315622911	
-0.272355109453201	-0.000260823057033122	
-0.271741688251495	-0.000253339414484799	
-0.270821571350098	-0.000243402129854076	
-0.270208179950714	-0.000249781616730616	
-0.268981337547302	-0.00024002835561987	
-0.26867464184761	-0.000233280821703374	
-0.267754524946213	-0.00023469167354051	
-0.266834408044815	-0.000229600336751901	
-0.265914291143417	-0.000221809998038225	
-0.266220986843109	-0.000224754388909787	
-0.264994144439697	-0.000218252214835957	
-0.264380753040314	-0.00021463306620717	
-0.263767331838608	-0.000216166605241597	
-0.263460636138916	-0.000208682977245189	
-0.262233793735504	-0.000206781391170807	
-0.261313676834106	-0.00020475713245105	
-0.260700255632401	-0.000200279217096977	
-0.260700255632401	-0.000203223593416624	
-0.259166747331619	-0.00022168732539285	
-0.259166747331619	-0.000202364812139422	
-0.257633209228516	-0.000210155165405013	
-0.257939904928207	-0.000198132271179929	
-0.256713092327118	-0.000199665810214356	
-0.256406366825104	-0.000199236412299797	
-0.255486249923706	-0.000189605838386342	
-0.254566133022308	-0.000193102285265923	
-0.254259437322617	-0.000192182167666033	
-0.253339320421219	-0.000182674266397953	
-0.252419203519821	-0.000193715706700459	
-0.251499086618423	-0.00018678413471207	
-0.250578969717026	-0.000169976628967561	
-0.24996554851532	-0.000178748436155729	
-0.249658837914467	-0.000170467363204807	
-0.249045431613922	-0.000169915292644873	
-0.248432010412216	-0.000172614309121855	
-0.247511893510818	-0.000167093588970602	
-0.246898487210274	-0.000163229095051065	
-0.246285066008568	-0.000166112135048024	
-0.245671659708023	-0.000164210548973642	
-0.245058253407478	-0.000158260445459746	
-0.244138121604919	-0.000162861048011109	
-0.243524715304375	-0.000155316069140099	
-0.242604598402977	-0.000152371692820452	
-0.241991177201271	-0.000150286083226092	
-0.241377770900726	-0.000148077800986357	
-0.240764364600182	-0.000152003631228581	
-0.240150943398476	-0.000147034996189177	
-0.239230826497078	-0.000144704026752152	
-0.23831070959568	-0.000146666949149221	
-0.23831070959568	-0.000141820986755192	
-0.237390592694283	-0.000138079165481031	
-0.236163765192032	-0.000137711147544906	
-0.236470475792885	-0.000141477503348142	
-0.234936937689781	-0.000136030386784114	
-0.234323531389236	-0.000139937837957405	
-0.233403399586678	-0.000127583698485978	
-0.233096703886986	-0.000132196568301879	
-0.231869876384735	-0.00012914789840579	
-0.231869876384735	-0.00013074891467113	
-0.230643048882484	-0.000126056300359778	
-0.23002964258194	-0.00013133164611645	
-0.229109510779381	-0.00012313031766098	
-0.228496104478836	-0.000125810940517113	
-0.227882698178291	-0.000124166996101849	
-0.227575987577438	-0.000119173811981454	
-0.226962566375732	-0.00012024115130771	
-0.226042449474335	-0.000122903365991078	
-0.225122332572937	-0.000116830575279891	
-0.224815621972084	-0.000116959396109451	
-0.223588809370995	-0.000117628012958448	
-0.223588809370995	-0.000109346940007526	
-0.222361981868744	-0.000115560811536852	
-0.221748560667038	-0.000111990753794089	
-0.22082844376564	-0.000111457084130961	
-0.220215037465096	-0.000111450950498693	
-0.219908326864243	-0.000110395878436975	
-0.219294920563698	-0.00010775207192637	
-0.218374788761139	-0.000110862070869189	
-0.217454671859741	-0.000106887157016899	
-0.217147976160049	-0.000106936233351007	
-0.216227844357491	-0.000110622837382834	
-0.215307727456093	-0.000105408835224807	
-0.215001031756401	-0.000102403108030558	
-0.214387610554695	-0.000106997569673695	
-0.213160783052444	-0.00010487516556168	
-0.2125473767519	-0.00010395504796179	
-0.211933955550194	-0.000103169877547771	
-0.211627259850502	-0.000102685276942793	
-0.210707142949104	-9.84834041446447E-05	
-0.209787011146545	-9.87594394246116E-05	
-0.209480315446854	-0.000100102814030834	
-0.208560198545456	-9.44655475905165E-05	
-0.208253487944603	-9.81398916337639E-05	
-0.207640066742897	-9.51280380832031E-05	
-0.206106543540955	-9.63732672971673E-05	
-0.205799832940102	-9.06194545677863E-05	
-0.205186426639557	-9.79251999524422E-05	
-0.204266309738159	-9.35699645197019E-05	
-0.203652888536453	-9.65020808507688E-05	
-0.202426061034203	-9.31160393520258E-05	
-0.201812654733658	-9.21591199585237E-05	
-0.201505944132805	-9.3128313892521E-05	
-0.20089253783226	-9.6066556579899E-05	
-0.20089253783226	-9.26989232539199E-05	
-0.199358999729156	-9.20241654966958E-05	
-0.199052289128304	-9.29872257984243E-05	
-0.197825476527214	-9.10120361368172E-05	
-0.197212055325508	-9.20916427276097E-05	
-0.196598649024963	-9.11960596567951E-05	
-0.195678532123566	-8.98036159924231E-05	
-0.19506511092186	-9.18401419767179E-05	
-0.194144994020462	-9.10979142645374E-05	
-0.193838283419609	-8.91472591320053E-05	
-0.192918166518211	-9.44042112678289E-05	
-0.192611455917358	-8.54974568937905E-05	
-0.191691339015961	-8.60004583955742E-05	
-0.190771222114563	-8.62580855027772E-05	
-0.19046451151371	-9.12267278181389E-05	
-0.189544394612312	-8.50680662551895E-05	
-0.188930988311768	-9.01655294001102E-05	
-0.188317567110062	-9.04967673704959E-05	
-0.187397450208664	-8.96441270015202E-05	
-0.187090754508972	-8.42031586216763E-05	
-0.186477333307266	-9.12328687263653E-05	
-0.185557216405869	-8.81351297721267E-05	
-0.184637099504471	-8.86013222043402E-05	
-0.183716982603073	-9.24351552384906E-05	
-0.18341027200222	-8.87608111952432E-05	
-0.182183444499969	-8.77977581694722E-05	
-0.181876733899117	-8.74174365890212E-05	
-0.181263327598572	-8.7711880041752E-05	
-0.180649921298027	-8.47981646074913E-05	
-0.179729789495468	-9.67229061643593E-05	
-0.179116383194923	-8.68346978677437E-05	
-0.178196266293526	-8.87117421370931E-05	
-0.177889555692673	-9.1380083176773E-05	
-0.17635603249073	-9.18646837817505E-05	
-0.176049321889877	-8.67426861077547E-05	
-0.175742611289024	-8.96993369678967E-05	
-0.174822494387627	-8.94785043783486E-05	
-0.174209088087082	-8.90184455784038E-05	
-0.173595666885376	-8.75278565217741E-05	
-0.172982260584831	-9.03924883459695E-05	
-0.172062143683434	-8.45957401907071E-05	
-0.171448722481728	-9.02329993550666E-05	
-0.170835316181183	-9.0171663032379E-05	
-0.169915199279785	-8.61906155478209E-05	
-0.169608488678932	-8.96993369678967E-05	
-0.168995067477226	-8.95705161383376E-05	
-0.168074950575829	-8.80553852766752E-05	
-0.167154833674431	-8.846637501847E-05	
-0.167154833674431	-9.18033401831053E-05	
-0.165621310472488	-8.69941868586466E-05	
-0.165007889270782	-9.03556865523569E-05	
-0.16470117866993	-8.70125877554528E-05	
-0.163781061768532	-8.93926262506284E-05	
-0.163167655467987	-9.04415646800771E-05	
-0.162247538566589	-9.41220423555933E-05	
-0.161634117364883	-8.91411254997365E-05	
-0.161020711064339	-8.82884851307608E-05	
-0.160100594162941	-9.16009157663211E-05	
-0.15887376666069	-9.27664004848339E-05	
-0.15887376666069	-8.62458182382397E-05	
-0.158567056059837	-9.22817998798564E-05	
-0.157953649759293	-9.16929275263101E-05	
-0.156726822257042	-8.99815058801323E-05	
-0.155806705355644	-9.26621141843498E-05	
-0.155499994754791	-8.82516833371483E-05	
-0.154886588454247	-8.67917551659048E-05	
-0.153659760951996	-8.70555231813341E-05	
-0.153353050351143	-9.29381494643167E-05	
-0.152739644050598	-8.76260019140318E-05	
-0.151512816548347	-9.05887791304849E-05	
-0.150899395346642	-9.02514075278305E-05	
-0.149979278445244	-9.05090419109911E-05	
-0.149979278445244	-8.63869063323364E-05	
-0.149059161543846	-9.24412888707593E-05	
-0.148445755243301	-8.58655039337464E-05	
-0.147832334041595	-9.18462756089866E-05	
-0.146912217140198	-8.79817816894501E-05	
-0.146298810839653	-8.7619868281763E-05	
-0.145685389637947	-8.94355689524673E-05	
-0.144765272736549	-9.21652535907924E-05	
-0.143845155835152	-8.76873382367194E-05	
-0.143538445234299	-9.06746572582051E-05	
-0.142618328332901	-9.53733979258686E-05	
-0.142618328332901	-9.39993551583029E-05	
-0.141698211431503	-8.96318597369827E-05	
-0.140778094530106	-9.02452738955617E-05	
-0.139857977628708	-8.97790741873905E-05	
-0.139244556427002	-8.60740619827993E-05	
-0.138631150126457	-9.16254502953961E-05	
-0.137404322624207	-8.76014601089992E-05	
-0.137404322624207	-8.59452484291978E-05	
-0.136177495121956	-9.19628291740082E-05	
-0.135870784521103	-9.42815240705386E-05	
-0.135257378220558	-8.62028828123584E-05	
-0.13433726131916	-9.274799231207E-05	
-0.133723840117455	-8.78161590662785E-05	
-0.132803723216057	-8.73622338986024E-05	
-0.131883606314659	-8.82762178662233E-05	
-0.131883606314659	-8.97790741873905E-05	
-0.130963489413261	-8.53563687996939E-05	
-0.130350068211555	-8.95153134479187E-05	
-0.129736661911011	-8.78406935953535E-05	
-0.128816545009613	-8.68285642354749E-05	
-0.127896428108215	-9.19260201044381E-05	
-0.127283006906509	-8.73438257258385E-05	
-0.126362890005112	-8.59268475323915E-05	
-0.125749483704567	-9.04906337382272E-05	
-0.125136062502861	-8.94662371138111E-05	
-0.124215945601463	-8.39025815366767E-05	
-0.124215945601463	-9.05335764400661E-05	
-0.122989125549793	-8.62458182382397E-05	
-0.122069001197815	-8.61783482832834E-05	
-0.121148884296417	-8.6693609773647E-05	
-0.121148884296417	-8.88712238520384E-05	
-0.12022876739502	-8.50005963002332E-05	
-0.119922056794167	-9.20425736694597E-05	
-0.119001939892769	-8.77609490999021E-05	
-0.118388526141644	-8.94785043783486E-05	
-0.117775112390518	-8.84234323166311E-05	
-0.116241581737995	-8.52888988447376E-05	
-0.116241581737995	-8.71291340445168E-05	
-0.115321464836597	-8.90736555447802E-05	
-0.114708051085472	-8.1982601841446E-05	
-0.113787934184074	-8.64237081259489E-05	
-0.113174520432949	-8.70248550199904E-05	
-0.112867817282677	-8.39393906062469E-05	
-0.111947692930698	-8.44730602693744E-05	
-0.111334279179573	-8.29885975690559E-05	
-0.110414162278175	-8.6147672845982E-05	
-0.110107459127903	-7.97007087385282E-05	
-0.109187334775925	-8.81473970366642E-05	
-0.10857392847538	-8.02589129307307E-05	
-0.107960514724255	-8.44117166707292E-05	
-0.107040390372276	-8.36265462567098E-05	
-0.106120273470879	-8.1841521023307E-05	
-0.105813570320606	-8.18537882878445E-05	
-0.104586742818356	-8.80799270817079E-05	
-0.10397332906723	-7.74310829001479E-05	
-0.103359915316105	-8.20010027382523E-05	
-0.10274650156498	-8.65157198859379E-05	
-0.101826384663582	-8.06637617642991E-05	
-0.101519681513309	-8.65463953232393E-05	
-0.100292854011059	-8.33259764476679E-05	
-0.0999861508607864	-7.98785986262374E-05	
-0.0990660265088081	-8.22218353278004E-05	
-0.0984526127576828	-8.19028573459946E-05	
-0.0981459096074104	-8.08416516520083E-05	
-0.0975324958562851	-8.48042982397601E-05	
-0.0966123789548874	-8.18108455860056E-05	
-0.0956922620534897	-8.43810485093854E-05	
-0.0950788483023643	-8.13753213151358E-05	
-0.0947721377015114	-8.55894686537795E-05	
-0.0935453176498413	-8.16145548014902E-05	
-0.0932386070489883	-8.43994494061917E-05	
-0.092625193297863	-8.0185302067548E-05	
-0.0920117795467377	-8.1461199442856E-05	
-0.09109166264534	-8.30315402708948E-05	
-0.0901715457439423	-8.52827652124688E-05	
-0.0895581319928169	-8.01791684352793E-05	
-0.0889447182416916	-8.58900384628214E-05	
-0.0883313044905663	-8.2712562289089E-05	
-0.0877178907394409	-7.78543326305225E-05	
-0.0867977738380432	-8.30192730063573E-05	
-0.0861843600869179	-8.37676343508065E-05	
-0.0855709463357925	-7.94553416199051E-05	
-0.0846508294343948	-8.48595082061365E-05	
-0.0837307125329971	-8.46509501570836E-05	
-0.0834240019321442	-7.87192475399934E-05	
-0.0828105956315994	-8.4871775470674E-05	
-0.0815837681293488	-7.74862855905667E-05	
-0.0809703543782234	-8.16390893305652E-05	
-0.0803569406270981	-7.89400728535838E-05	
-0.0797435268759727	-7.70568949519657E-05	
-0.0791301131248474	-7.58852838771418E-05	
-0.0782099962234497	-8.14427985460497E-05	
-0.0775965824723244	-7.87131139077246E-05	
-0.076983168721199	-7.7792996307835E-05	
-0.0760630518198013	-8.09582052170299E-05	
-0.0751429349184036	-7.81181006459519E-05	
-0.0748362243175507	-7.7179582149256E-05	
-0.073916107416153	-8.23506488814019E-05	
-0.0726892799139023	-7.98847322585061E-05	
-0.0726892799139023	-7.49099563108757E-05	
-0.0720758736133575	-8.09827397461049E-05	
-0.0711557492613792	-7.51430488890037E-05	
-0.0708490461111069	-7.75292282924056E-05	
-0.0702356323599815	-7.65600343584083E-05	
-0.0696222186088562	-7.18490264262073E-05	
-0.0687021017074585	-7.70200931583531E-05	
-0.0680886879563332	-7.7388140198309E-05	
-0.0671685710549355	-7.38058079150505E-05	
-0.0662484541535378	-8.16084211692214E-05	
-0.0656350404024124	-7.51798579585738E-05	
-0.0650216266512871	-7.81119670136832E-05	
-0.0644082129001617	-7.43578857509419E-05	
-0.0637947991490364	-8.11667632660829E-05	
-0.0631813853979111	-7.42781412554905E-05	
-0.0622612684965134	-7.93510625953786E-05	
-0.061647854745388	-7.84493458922952E-05	
-0.0613411478698254	-7.89584810263477E-05	
-0.0598076172173023	-7.92529172031209E-05	
-0.059194203466177	-8.152867667377E-05	
-0.0582740865647793	-7.75660300860181E-05	
-0.0579673796892166	-8.08293843874708E-05	
-0.0570472590625286	-7.46093792258762E-05	
-0.0567405521869659	-7.516144978581E-05	
-0.0555137284100056	-8.13630540505983E-05	
-0.0552070215344429	-7.81733106123284E-05	
-0.0542869046330452	-7.9093428212218E-05	
-0.0536734908819199	-7.57135276217014E-05	
-0.0527533702552319	-7.57748639443889E-05	
-0.0524466633796692	-7.21495962352492E-05	
-0.0518332533538342	-7.79402107582428E-05	
-0.0515265464782715	-7.08675652276725E-05	
-0.0506064258515835	-7.84432122600265E-05	
-0.0496863089501858	-7.74372165324166E-05	
-0.0493796020746231	-7.60631664888933E-05	
-0.0481527745723724	-7.52596024540253E-05	
-0.0475393645465374	-7.85658921813592E-05	
-0.0469259507954121	-7.50326362322085E-05	
-0.0460058301687241	-7.75660300860181E-05	
-0.0450857132673264	-7.76335073169321E-05	
-0.044472299516201	-7.36831279937178E-05	
-0.0438588857650757	-7.63637435738929E-05	
-0.042938768863678	-7.81610433477908E-05	
-0.0423253551125526	-7.5449759606272E-05	
-0.0417119450867176	-7.88357938290574E-05	
-0.0410985313355923	-7.19778399798088E-05	
-0.0404851175844669	-7.02970937709324E-05	
-0.0404851175844669	-7.52105261199176E-05	
-0.0395650006830692	-7.14135021553375E-05	
-0.0386448800563812	-7.21679971320555E-05	
-0.0377247594296932	-7.55785731598735E-05	
-0.0371113494038582	-7.07755534676835E-05	
-0.0364979356527328	-7.04627091181464E-05	
-0.0352711118757725	-7.80567643232644E-05	
-0.0349644050002098	-7.08368970663287E-05	
-0.0337375774979591	-7.46829900890589E-05	
-0.0337375774979591	-7.22784170648083E-05	
-0.0328174605965614	-7.04075064277276E-05	
-0.0318973399698734	-7.45664437999949E-05	
-0.0312839262187481	-7.21434626029804E-05	
-0.0306705143302679	-7.14380366844125E-05	
-0.0297503955662251	-7.75598964537494E-05	
-0.0288302768021822	-7.60938419261947E-05	
-0.0288302768021822	-6.84016486047767E-05	
-0.028216864913702	-7.82898569013923E-05	
-0.0272967461496592	-7.05792626831681E-05	
-0.0269900392740965	-7.4860879976768E-05	
-0.025763213634491	-7.71734485169873E-05	
-0.0254565067589283	-7.22538752597757E-05	
-0.0242296811193228	-7.18122173566371E-05	
-0.0239229761064053	-7.42290649213828E-05	
-0.0230028573423624	-6.91868117428385E-05	
-0.0220827367156744	-7.00517266523093E-05	
-0.0214693248271942	-7.25544523447752E-05	
-0.020855912938714	-7.14073685230687E-05	
-0.0202424991875887	-7.04443082213402E-05	
-0.0193223804235458	-7.44437638786621E-05	
-0.0187089685350657	-7.20269163139164E-05	
-0.0177888479083776	-6.93463007337414E-05	
-0.0168687291443348	-7.14748457539827E-05	
-0.0171754360198975	-6.9082532718312E-05	
-0.0159486103802919	-7.12049441062845E-05	
-0.0159486103802919	-6.77943680784665E-05	
-0.014721785672009	-6.71012094244361E-05	
-0.0138016659766436	-7.00823948136531E-05	
-0.0131882531568408	-7.29899693396874E-05	
-0.0125748412683606	-6.54327304800972E-05	
-0.0113480156287551	-7.03400291968137E-05	
-0.011041309684515	-7.08552979631349E-05	
-0.0104278968647122	-7.03338955645449E-05	
-0.0101211899891496	-7.03891055309214E-05	
-0.00889436528086662	-7.36831279937178E-05	
-0.00858765840530396	-6.77207572152838E-05	
-0.00736083323135972	-7.46339210309088E-05	
-0.00674742041155696	-7.15607238817029E-05	
-0.00552059523761272	-6.89721200615168E-05	
-0.00552059523761272	-7.63514763093553E-05	
-0.00490718241780996	-7.24563069525175E-05	
-0.00460047600790858	-6.85856721247546E-05	
-0.00337365083396435	-7.1996240876615E-05	
-0.00245353160426021	-6.72238966217265E-05	
-0.00214682542718947	-6.56106203678064E-05	
-0.00122670631390065	-7.12417458998971E-05	
-0.000613293668720871	-6.50646834401414E-05	
-0.000306587317027152	-6.80765369907022E-05	
